STUDYNO	EDITION	PART	IDNO	FIPS_ST	FIPS_CTY	CPOPARST	CPOPCRIM	AG_ARRST	AG_OFF	COVIND	VIOL	PROPERTY	MURDER	RAPE	ROBBERY	AGASSLT	BURGLRY	LARCENY	MVTHEFT	ARSON
9999	1	4	1810	34	31	510088	510088	22	20	100	1881	8424	19	79	864	919	1689	5658	1077	18
9999	1	4	1811	34	33	63502	63502	12	11	100	172	1055	5	21	60	86	305	699	51	8
9999	1	4	1812	34	35	333898	333898	24	22	100	229	3564	5	32	104	87	604	2806	154	13
9999	1	4	1813	34	37	141949	141949	15	14	100	81	1169	0	12	8	61	230	897	42	9
9999	1	4	1814	34	39	556651	556651	27	26	100	1872	10042	23	96	854	899	1723	6943	1376	22
9999	1	4	1815	34	41	105974	105974	17	16	100	74	1213	1	7	22	43	270	896	47	3
9999	1	4	1816	34	999	0	0	1	1	100	41	441	0	1	10	30	4	417	20	1
9999	1	4	1817	35	1	676399	676403	3	4	100	7162	42258	71	454	2087	4550	7225	26709	8324	216
9999	1	4	1818	35	3	3389	3389	1	1	100	8	18	0	0	0	8	3	12	2	0
9999	1	4	1819	35	5	65495	65495	4	4	100	388	2391	13	56	32	287	460	1793	137	31
9999	1	4	1820	35	6	27220	27220	3	3	100	144	425	0	9	5	130	137	219	69	0
9999	1	4	1821	35	7	12116	11224	5	4	100	36	266	3	1	7	25	109	124	34	0
9999	1	4	1822	35	9	50484	50484	3	3	100	251	2562	4	26	47	173	608	1768	185	16
9999	1	4	1823	35	11	1785	1785	1	1	100	2	31	0	0	1	1	16	11	4	0
9999	1	4	1824	35	13	214233	214233	7	7	95.6841	590	6468	12	102	70	407	1323	4728	417	7
9999	1	4	1825	35	15	58101	58101	5	5	97.5663	300	2096	5	22	27	246	420	1448	228	27
9999	1	4	1826	35	17	28336	5130	6	4	70.7342	25	91	0	0	0	25	22	51	18	0
9999	1	4	1827	35	19	4291	4291	2	2	96.7956	15	76	0	0	1	14	25	44	7	0
9999	1	4	1828	35	21	697	0	1	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	1829	35	23	4324	4324	2	2	100	22	34	0	0	2	20	17	14	3	0
9999	1	4	1830	35	25	72270	72270	6	6	99.3981	289	2754	6	38	22	223	703	1892	158	0
9999	1	4	1831	35	27	19138	19138	5	5	100	89	496	0	7	1	80	161	309	26	0
9999	1	4	1832	35	28	17667	17667	2	1	100	21	144	0	3	1	17	17	120	7	2
9999	1	4	1833	35	29	24301	24301	2	2	100	136	871	0	10	7	119	213	601	58	0
9999	1	4	1834	35	31	77427	77427	2	2	100	506	1933	2	32	85	387	374	1399	160	15
9999	1	4	1835	35	33	4522	4522	1	1	100	6	26	0	0	0	6	12	9	5	0
9999	1	4	1836	35	35	64101	64101	4	4	100	260	1351	1	17	7	235	244	1041	66	2
9999	1	4	1837	35	37	8304	8304	3	3	65.1714	26	160	0	3	2	21	53	102	5	0
9999	1	4	1838	35	39	42428	39136	2	2	93.1014	253	631	0	8	20	224	266	308	57	3
9999	1	4	1839	35	41	18870	11921	3	2	100	57	521	2	14	5	36	296	204	22	0
9999	1	4	1840	35	43	140270	140270	6	7	100	383	2958	3	51	47	282	607	1951	399	11
9999	1	4	1841	35	45	116108	116108	4	4	91.2949	1124	3204	2	131	69	921	737	2185	282	29
9999	1	4	1842	35	47	27574	27574	3	2	100	130	430	2	12	13	104	90	322	18	0
9999	1	4	1843	35	49	145637	148925	5	5	100	568	4216	2	45	107	414	1628	2305	284	18
9999	1	4	1844	35	51	11094	11094	2	2	100	59	287	3	8	0	48	91	177	20	1
9999	1	4	1845	35	53	17077	17077	4	4	100	91	659	2	4	5	80	159	464	36	1
9999	1	4	1846	35	55	32771	32771	5	5	93.5728	132	592	1	6	13	111	157	392	43	3
9999	1	4	1847	35	57	15249	15249	3	3	100	73	295	1	11	5	55	151	105	39	0
9999	1	4	1848	35	59	4119	4119	2	2	100	7	31	0	0	0	7	12	19	0	0
9999	1	4	1849	35	61	75218	75218	5	5	99.6046	698	2626	0	25	30	642	690	1433	503	14
9999	1	4	1850	35	777	0	0	16	16	100	183	379	1	12	11	160	81	243	54	5
9999	1	4	1851	36	1	308401	308401	21	13	100	1103	7670	5	108	295	694	899	6559	211	15
9999	1	4	1852	36	3	46858	45860	16	11	100	81	490	0	36	0	45	119	349	22	2
9999	1	4	1853	36	5	1460705	1460705	8	1	100	8393	21524	57	405	2658	5272	2067	18370	1087	0
9999	1	4	1854	36	7	193724	193724	13	8	100	640	4767	5	128	142	365	986	3593	188	11
9999	1	4	1855	36	9	77748	75980	14	9	100	140	1137	0	56	8	76	211	877	48	9
9999	1	4	1856	36	11	77462	77462	12	6	100	184	1241	1	64	17	102	241	969	31	2
9999	1	4	1857	36	13	129139	129139	17	10	100	356	2959	4	84	65	203	725	2129	105	21
9999	1	4	1858	36	15	86124	86124	11	6	100	172	1894	3	28	38	103	270	1579	45	8
9999	1	4	1859	36	17	48229	48229	13	9	100	99	867	0	51	7	41	172	685	10	1
9999	1	4	1860	36	19	80553	80553	8	5	100	134	1257	0	67	4	63	201	1037	19	8
9999	1	4	1861	36	21	60806	60806	15	8	98.5659	97	709	0	40	6	51	133	565	11	2
9999	1	4	1862	36	23	48022	48022	8	5	100	43	778	1	19	2	21	154	617	7	1
9999	1	4	1863	36	25	46187	44601	14	9	100	98	574	0	43	5	50	140	423	11	2
9999	1	4	1864	36	27	293404	291985	23	14	100	565	3534	4	110	113	337	479	2977	78	11
9999	1	4	1865	36	29	916375	917172	31	23	100	3792	21986	51	305	1289	2147	4147	16661	1178	270
9999	1	4	1866	36	31	36615	38065	8	6	100	60	358	0	22	1	37	101	249	8	8
9999	1	4	1867	36	33	51585	50135	8	5	100	105	579	0	59	3	43	95	472	12	8
9999	1	4	1868	36	35	53221	53347	7	6	100	149	1034	1	59	13	76	154	858	22	5
9999	1	4	1869	36	37	58209	58333	10	5	100	127	1137	0	37	20	70	204	882	51	5
9999	1	4	1870	36	39	47019	45412	14	8	100	103	438	0	32	2	69	113	314	11	9
9999	1	4	1871	36	41	4657	4657	6	3	100	5	49	0	2	0	3	16	32	1	0
9999	1	4	1872	36	43	62545	59808	16	9	100	120	940	0	31	11	78	151	768	21	3
9999	1	4	1873	36	45	117080	117080	18	14	100	281	2083	2	92	17	170	350	1684	49	19
9999	1	4	1874	36	47	2635933	2635933	7	1	100	15146	38866	103	731	4798	9515	3719	33185	1962	0
9999	1	4	1875	36	49	26758	26758	6	3	100	30	207	1	20	0	9	72	131	4	0
9999	1	4	1876	36	51	64186	64186	13	9	100	91	792	4	25	8	54	120	650	22	1
9999	1	4	1877	36	53	71064	71064	14	8	100	122	902	1	59	11	51	141	725	35	4
9999	1	4	1878	36	55	745585	745585	19	13	100	2482	16290	44	268	852	1318	2580	12744	966	121
9999	1	4	1879	36	57	49187	49187	12	6	100	83	942	1	29	14	39	153	771	18	7
9999	1	4	1880	36	59	1356246	1356246	29	22	100	1812	13369	20	63	726	1004	1481	11196	691	79
9999	1	4	1881	36	61	1652805	1652805	9	2	100	9499	24343	65	459	3008	5968	2332	20781	1230	0
9999	1	4	1882	36	63	210491	210491	16	9	100	840	5256	4	68	272	496	1059	3876	321	33
9999	1	4	1883	36	65	230500	230500	22	16	100	659	4568	4	158	141	356	854	3561	153	12
9999	1	4	1884	36	67	465564	465564	25	18	100	1416	9728	34	156	398	827	1684	7532	512	76
9999	1	4	1885	36	69	109105	105079	14	6	100	164	1704	1	78	18	67	303	1367	34	4
9999	1	4	1886	36	71	375993	375388	41	32	99.83	931	6411	11	132	234	553	773	5441	197	33
9999	1	4	1887	36	73	41061	41061	11	5	100	78	671	0	24	7	47	142	500	29	3
9999	1	4	1888	36	75	118961	118961	13	8	100	265	2048	0	121	22	122	459	1518	70	6
9999	1	4	1889	36	77	59929	59929	8	5	100	90	688	0	35	10	45	112	564	12	5
9999	1	4	1890	36	79	98238	96283	13	5	100	37	556	0	10	6	21	86	448	22	1
9999	1	4	1891	36	81	2342778	2342778	7	0	0	13461	34482	92	649	4263	8456	3305	29433	1743	0
9999	1	4	1892	36	83	159384	159384	17	10	100	471	3187	4	62	114	291	613	2421	153	19
9999	1	4	1893	36	85	474695	474695	5	0	0	2727	6987	19	132	864	1713	670	5964	353	0
9999	1	4	1894	36	87	326643	326643	19	11	100	382	3168	2	48	103	228	255	2794	118	1
9999	1	4	1895	36	89	110113	106344	15	10	98.4898	177	1588	1	66	23	86	280	1278	30	5
9999	1	4	1896	36	91	225997	225997	13	8	100	252	2569	2	73	24	153	325	2143	100	2
9999	1	4	1897	36	93	153524	153524	14	7	100	697	3987	6	80	166	445	572	3169	246	22
9999	1	4	1898	36	95	30860	30860	9	6	100	36	350	0	25	3	8	66	272	12	4
9999	1	4	1899	36	97	18042	18042	7	3	100	13	101	0	4	0	9	23	75	3	0
9999	1	4	1900	36	99	34522	34522	10	5	100	67	569	0	27	1	39	95	462	12	2
9999	1	4	1901	36	101	96718	96718	16	11	100	187	1334	1	73	14	99	229	1062	43	12
9999	1	4	1902	36	103	1492991	1491514	31	22	97.7326	1881	20936	34	159	587	1101	2141	17613	1181	115
9999	1	4	1903	36	105	73885	73885	10	7	100	198	1029	4	68	23	103	261	732	35	7
9999	1	4	1904	36	107	48810	48810	8	4	100	63	400	1	25	4	33	79	302	19	3
9999	1	4	1905	36	109	104871	104871	12	9	39.2406	228	2386	3	72	39	114	307	2012	67	7
9999	1	4	1906	36	111	178502	178502	24	17	100	293	2344	4	73	36	180	394	1885	65	5
9999	1	4	1907	36	113	64064	64064	7	4	100	111	1085	2	41	9	59	132	944	9	3
9999	1	4	1908	36	115	61610	61610	13	8	98.9555	96	488	0	50	5	41	95	382	12	3
9999	1	4	1909	36	117	90389	90389	15	9	100	158	1458	2	57	19	80	309	1100	49	6
9999	1	4	1910	36	119	975138	975138	52	43	100	2098	10356	23	144	762	1169	1325	8424	606	44
9999	1	4	1911	36	121	40655	40531	10	6	100	46	279	1	14	1	30	52	223	4	1
9999	1	4	1912	36	123	24823	24823	6	3	100	17	304	0	6	1	10	78	223	2	0
9999	1	4	1913	36	777	0	0	2	2	100	21	223	0	0	0	21	6	208	9	1
9999	1	4	1914	37	1	159202	159667	9	8	100	625	3744	11	28	99	487	985	2570	189	8
9999	1	4	1915	37	3	37345	37345	4	2	99.0726	85	685	4	11	2	68	273	388	25	6
9999	1	4	1916	37	5	10778	9060	5	2	100	13	89	0	3	0	10	34	52	3	0
9999	1	4	1917	37	7	25546	21056	7	2	100	95	605	0	2	12	81	273	315	17	2
9999	1	4	1918	37	9	26977	26977	6	4	100	29	298	0	4	0	25	77	204	17	0
9999	1	4	1919	37	11	17631	17215	8	5	99.7139	37	193	0	0	0	37	52	129	13	4
9999	1	4	1920	37	13	47630	47108	10	6	99.7095	139	1058	2	14	26	97	302	726	30	2
9999	1	4	1921	37	15	19997	19497	6	3	96.8341	40	333	9	5	4	22	139	174	20	6
9999	1	4	1922	37	17	34155	778	8	2	100	3	87	0	1	0	2	17	67	3	0
9999	1	4	1923	37	19	125925	115375	15	8	76.0537	132	1821	0	13	20	100	531	1214	76	17
9999	1	4	1924	37	21	256188	255465	13	8	100	718	6517	15	59	178	466	1481	4614	422	15
9999	1	4	1925	37	23	88034	86305	9	6	100	174	1930	5	9	26	134	637	1146	147	4
9999	1	4	1926	37	25	209828	200377	5	3	100	257	3682	7	28	90	132	759	2728	195	14
9999	1	4	1927	37	27	80540	80606	6	6	100	162	2503	1	14	31	116	686	1654	163	10
9999	1	4	1928	37	29	10331	10377	4	2	100	10	67	0	1	2	7	18	48	1	0
9999	1	4	1929	37	31	69331	69331	13	10	69.7031	83	962	1	9	11	62	226	717	19	2
9999	1	4	1930	37	33	22797	22797	3	1	100	73	381	4	1	6	62	98	267	16	0
9999	1	4	1931	37	35	156056	154849	11	8	99.8334	433	4292	10	49	84	290	1099	2957	237	27
9999	1	4	1932	37	37	70704	72462	5	4	100	110	1104	2	7	24	77	348	717	39	3
9999	1	4	1933	37	39	27132	27132	5	3	99.4637	55	805	1	9	8	37	213	545	47	10
9999	1	4	1934	37	41	14327	14327	4	2	100	86	284	0	3	4	79	113	165	6	4
9999	1	4	1935	37	43	10728	10728	3	1	100	26	278	1	1	1	23	117	138	23	0
9999	1	4	1936	37	45	97771	91988	7	4	88.7418	141	1017	5	7	37	92	275	689	53	7
9999	1	4	1937	37	47	56457	54993	10	5	96.6214	167	1650	7	8	39	112	681	876	93	3
9999	1	4	1938	37	49	103367	101932	9	5	97.6801	268	2435	3	19	61	185	731	1607	97	12
9999	1	4	1939	37	51	324623	324623	9	6	97.6212	1898	12092	38	119	408	1334	2631	8948	513	81
9999	1	4	1940	37	53	25599	25599	3	1	100	37	356	0	5	2	30	129	215	12	1
9999	1	4	1941	37	55	36013	36013	10	8	91.9557	92	1451	0	12	7	73	473	949	29	3
9999	1	4	1942	37	57	159746	164989	5	4	100	289	3505	7	14	77	191	1417	1895	193	13
9999	1	4	1943	37	59	41853	40879	5	2	90.5147	58	661	0	5	3	50	210	427	24	1
9999	1	4	1944	37	61	59208	58309	9	7	98.6644	129	1085	5	7	14	103	357	658	70	8
9999	1	4	1945	37	63	303212	306194	8	5	100	2083	9886	36	88	772	1187	2567	6639	680	19
9999	1	4	1946	37	65	37299	51788	7	3	100	254	1459	7	12	62	173	447	952	60	11
9999	1	4	1947	37	67	372063	372673	9	8	100	2216	15216	26	122	481	1587	3750	10651	815	98
9999	1	4	1948	37	69	63157	64308	8	7	97.3433	90	1175	5	9	13	63	433	665	77	6
9999	1	4	1949	37	71	213868	203059	15	10	97.8523	823	5309	17	35	190	581	1016	3951	341	26
9999	1	4	1950	37	73	11292	0	4	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	1951	37	75	8567	8567	3	1	83.3333	25	172	0	2	4	19	41	125	6	0
9999	1	4	1952	37	77	58887	58887	7	4	94.6472	172	1412	1	4	35	132	493	848	71	14
9999	1	4	1953	37	79	21090	1570	4	1	100	3	53	0	0	2	1	8	44	1	0
9999	1	4	1954	37	81	531233	523468	9	9	99.984	2698	14581	42	136	783	1737	3395	10243	942	139
9999	1	4	1955	37	83	52056	49008	9	5	98.0126	219	1823	7	10	42	160	447	1319	57	10
9999	1	4	1956	37	85	130883	120965	9	6	98.3237	277	2334	6	17	45	209	894	1316	124	23
9999	1	4	1957	37	87	60058	60058	7	5	99.8234	185	1700	3	18	14	150	696	880	123	7
9999	1	4	1958	37	89	113833	113833	6	4	100	133	1640	3	17	42	71	393	1114	133	7
9999	1	4	1959	37	91	24105	23364	6	3	98.9164	66	567	7	3	10	46	213	335	19	0
9999	1	4	1960	37	93	53786	53786	4	2	54.5616	75	1020	6	4	5	60	409	587	24	7
9999	1	4	1961	37	95	5472	0	3	0	0	0	0	0	0	0	0	0	0	0	0
9999	1	4	1962	37	97	171660	171973	7	6	93.5656	445	4085	5	27	83	330	967	2882	235	13
9999	1	4	1963	37	99	41452	41456	5	4	100	80	1086	1	9	3	67	500	521	65	2
9999	1	4	1964	37	101	189225	183431	13	7	99.4344	324	3648	4	27	93	200	1243	2238	167	13
9999	1	4	1965	37	103	10002	1003	4	1	100	4	21	0	1	1	2	6	15	0	0
9999	1	4	1966	37	105	60055	58784	5	2	66.7177	50	548	2	4	13	31	142	367	39	3
9999	1	4	1967	37	107	57665	57127	5	2	100	379	1959	5	18	61	295	611	1286	62	11
9999	1	4	1968	37	109	81579	81581	4	3	100	120	1421	0	13	11	96	351	984	86	11
9999	1	4	1969	37	111	44978	44067	6	3	100	72	1318	3	8	15	46	426	786	106	23
9999	1	4	1970	37	113	34262	34258	5	3	95.1994	32	855	2	3	0	27	296	516	43	4
9999	1	4	1971	37	115	21214	19776	6	2	98.0448	7	205	1	0	1	5	98	102	5	1
9999	1	4	1972	37	117	23145	23145	5	3	100	72	463	1	2	11	58	178	256	29	8
9999	1	4	1973	37	119	1057784	1057880	14	10	100	6796	41478	73	244	2207	4272	7265	31265	2947	241
9999	1	4	1974	37	121	15191	2131	5	1	66.6667	6	41	0	2	0	5	5	36	0	2
9999	1	4	1975	37	123	27512	27512	8	6	98.6273	68	592	4	5	14	45	206	366	21	8
9999	1	4	1976	37	125	95555	92254	16	8	99.1805	129	1190	6	10	35	78	283	861	45	1
9999	1	4	1977	37	127	110481	86505	10	5	99.3082	380	1988	5	19	86	270	615	1278	95	10
9999	1	4	1978	37	129	223963	221857	12	6	100	954	7094	17	68	257	612	1847	4894	353	33
9999	1	4	1979	37	131	20129	15256	9	1	100	34	276	2	4	4	24	163	97	16	3
9999	1	4	1980	37	133	187417	187723	9	8	85.1658	442	4605	15	60	67	299	1153	3264	189	25
9999	1	4	1981	37	135	143693	142881	8	7	100	245	2912	4	30	61	150	631	2173	108	8
9999	1	4	1982	37	137	12719	11837	4	1	100	6	207	0	1	2	3	33	158	16	1
9999	1	4	1983	37	139	39705	39659	5	3	100	166	1135	3	11	38	114	319	787	29	2
9999	1	4	1984	37	141	59038	58308	6	3	100	65	1159	0	13	10	42	227	868	64	2
9999	1	4	1985	37	143	13433	12833	5	2	97.2103	18	136	0	2	1	15	73	58	5	2
9999	1	4	1986	37	145	39231	39231	4	2	100	104	642	8	4	14	78	212	414	16	5
9999	1	4	1987	37	147	177483	174364	11	7	99.9222	719	5112	8	29	186	496	1386	3539	186	7
9999	1	4	1988	37	149	20363	19658	6	3	95.8516	17	297	1	3	1	12	86	189	22	1
9999	1	4	1989	37	151	143049	46314	9	7	92.827	145	2250	1	11	57	75	471	1720	58	11
9999	1	4	1990	37	153	45208	45208	5	3	100	257	1896	6	11	49	191	706	1096	94	12
9999	1	4	1991	37	155	134361	130726	13	8	99.3433	616	4479	20	14	176	406	1520	2737	223	42
9999	1	4	1992	37	157	91395	90361	10	7	99.1932	263	2469	9	9	70	175	739	1633	97	9
9999	1	4	1993	37	159	129872	134769	11	8	96.3356	552	3140	21	27	105	399	845	2130	165	21
9999	1	4	1994	37	161	66129	61877	8	5	99.8408	160	1697	0	3	8	149	683	902	112	11
9999	1	4	1995	37	163	63773	62760	6	2	100	152	1389	3	10	38	101	607	691	91	8
9999	1	4	1996	37	165	35214	34599	5	3	100	258	1362	6	11	50	191	766	530	66	15
9999	1	4	1997	37	167	60997	49561	11	3	100	136	1215	2	7	26	101	384	786	45	11
9999	1	4	1998	37	169	46825	46162	5	3	100	71	984	2	4	1	64	237	703	44	2
9999	1	4	1999	37	171	72642	72563	8	6	100	124	2068	3	15	23	83	622	1348	98	18
9999	1	4	2000	37	173	14526	13060	4	1	100	20	205	0	4	2	14	101	89	15	0
9999	1	4	2001	37	175	33245	33245	5	3	100	40	515	0	9	10	21	170	324	21	3
9999	1	4	2002	37	177	4005	4005	3	1	100	8	40	0	2	0	6	5	35	0	0
9999	1	4	2003	37	179	227548	227139	8	7	99.8558	471	4561	7	29	117	318	1083	3273	205	24
9999	1	4	2004	37	181	44428	44428	5	3	100	229	1586	8	7	45	169	519	1006	61	12
9999	1	4	2005	37	183	1053504	590116	25	17	100	678	8201	9	66	192	411	1456	6396	349	29
9999	1	4	2006	37	185	20007	18933	5	2	92.0456	37	344	1	2	2	32	155	168	21	7
9999	1	4	2007	37	187	12236	3618	6	2	100	34	161	0	2	1	31	23	130	8	6
9999	1	4	2008	37	189	53406	53133	9	5	100	68	804	0	17	6	45	131	651	22	2
9999	1	4	2009	37	191	124448	121551	10	3	100	538	3801	11	7	119	401	1212	2362	227	10
9999	1	4	2010	37	193	68285	68364	5	4	100	145	1158	2	9	16	118	341	768	49	14
9999	1	4	2011	37	195	81102	79546	6	2	100	316	2563	12	12	97	195	730	1675	158	8
9999	1	4	2012	37	197	37421	35620	7	3	100	81	689	1	6	9	65	236	409	44	2
9999	1	4	2013	37	199	17548	17548	5	3	99.215	10	119	0	2	0	8	39	77	3	0
9999	1	4	2014	37	777	0	0	1	1	100	55	718	0	3	9	43	121	535	62	0
9999	1	4	2015	38	1	2306	2306	1	1	100	1	5	0	0	0	1	1	4	0	0
9999	1	4	2016	38	3	10847	10847	2	2	100	14	246	0	2	1	11	64	157	25	3
9999	1	4	2017	38	5	6611	6611	1	1	100	3	42	0	0	0	3	4	31	7	1
9999	1	4	2018	38	7	951	951	2	2	100	1	10	0	0	0	1	3	7	0	0
9999	1	4	2019	38	9	6618	6618	1	1	100	4	71	0	0	0	4	19	37	15	0
9999	1	4	2020	38	11	3248	3248	2	2	100	5	27	1	0	0	4	2	18	7	1
9999	1	4	2021	38	13	2330	2330	2	2	100	0	8	0	0	0	0	1	7	0	0
9999	1	4	2022	38	15	93201	93201	4	4	100	237	2743	2	43	29	163	552	1861	330	7
9999	1	4	2023	38	17	172006	172006	4	4	100	554	4636	4	115	75	360	770	3481	385	30
9999	1	4	2024	38	19	3710	3710	1	1	100	3	30	0	2	0	1	9	19	2	0
9999	1	4	2025	38	21	4951	4951	3	3	84.9694	2	15	0	0	0	2	5	10	0	1
9999	1	4	2026	38	23	2473	2473	1	1	100	0	2	0	0	0	0	0	1	1	0
9999	1	4	2027	38	25	4791	4791	2	2	100	5	38	0	3	0	2	8	24	6	1
9999	1	4	2028	38	27	2307	2307	1	1	100	7	29	0	4	0	3	5	21	3	0
9999	1	4	2029	38	29	3296	3296	1	1	100	3	38	0	1	0	2	10	22	6	1
9999	1	4	2030	38	31	3280	3280	2	2	100	0	14	0	0	0	0	6	7	1	0
9999	1	4	2031	38	33	1835	1835	1	1	100	1	2	1	0	0	0	0	1	1	0
9999	1	4	2032	38	35	70062	70062	6	6	100	189	2090	1	40	27	121	350	1590	150	1
9999	1	4	2033	38	37	2332	2332	1	1	100	2	7	0	1	0	1	4	3	0	0
9999	1	4	2034	38	39	2242	2242	1	1	100	0	13	0	0	0	0	6	6	1	0
9999	1	4	2035	38	41	2689	2689	1	1	100	2	23	0	0	0	2	4	16	3	1
9999	1	4	2036	38	43	2357	2357	2	2	100	0	22	0	0	0	0	4	10	8	0
9999	1	4	2037	38	45	4029	4029	3	3	99.2926	2	2	0	0	0	2	0	1	1	0
9999	1	4	2038	38	47	1878	1878	2	2	100	1	7	0	0	0	1	3	4	0	0
9999	1	4	2039	38	49	5948	5948	1	1	100	3	47	0	1	0	2	12	29	6	0
9999	1	4	2040	38	51	2688	2688	2	2	100	0	8	0	0	0	0	2	6	0	0
9999	1	4	2041	38	53	14401	14401	3	3	100	45	324	0	8	1	36	62	209	53	0
9999	1	4	2042	38	55	9671	9671	1	1	100	12	136	0	3	0	9	24	91	21	1
9999	1	4	2043	38	57	8733	8733	3	3	100	15	61	0	0	1	14	9	46	6	0
9999	1	4	2044	38	59	30170	30170	2	2	100	60	942	1	12	5	42	144	684	114	10
9999	1	4	2045	38	61	10697	10697	3	3	100	8	113	0	1	0	7	14	83	16	2
9999	1	4	2046	38	63	2871	2871	1	1	100	4	47	0	1	0	3	7	36	4	0
9999	1	4	2047	38	65	1805	1805	1	1	100	0	7	0	0	0	0	3	3	1	0
9999	1	4	2048	38	67	6867	6867	2	2	100	3	95	0	1	0	2	25	54	16	2
9999	1	4	2049	38	69	4204	4204	2	2	100	8	74	0	2	0	6	14	52	8	0
9999	1	4	2050	38	71	11394	11394	2	2	100	11	349	0	3	1	7	42	264	43	0
9999	1	4	2051	38	73	5325	5325	2	2	100	8	51	1	0	0	7	19	22	10	0
9999	1	4	2052	38	75	2531	2531	2	2	100	2	12	0	0	0	2	2	6	4	0
9999	1	4	2053	38	77	16035	16035	3	3	100	19	330	0	3	1	15	52	261	17	1
9999	1	4	2054	38	79	14438	14438	2	2	100	8	83	0	0	1	7	15	62	6	1
9999	1	4	2055	38	81	3800	3800	1	1	100	5	14	0	1	0	4	3	8	3	0
9999	1	4	2056	38	83	1279	1279	1	1	100	1	21	0	0	0	1	4	16	1	0
9999	1	4	2057	38	85	4313	4313	1	1	100	0	2	0	0	0	0	2	0	0	0
9999	1	4	2058	38	87	757	757	1	1	100	0	1	0	0	0	0	0	0	1	0
9999	1	4	2059	38	89	33203	32744	4	3	100	38	555	0	2	1	35	53	433	69	2
9999	1	4	2060	38	91	1907	1907	1	1	100	1	1	0	0	0	1	0	1	0	0
9999	1	4	2061	38	93	20607	20607	2	2	100	70	547	0	17	1	52	119	393	35	0
9999	1	4	2062	38	95	2227	2227	1	1	66.6667	0	11	0	0	0	0	8	3	0	0
9999	1	4	2063	38	97	7809	7809	2	2	100	4	74	0	1	1	2	17	48	9	1
9999	1	4	2064	38	99	10606	10606	2	2	100	20	200	0	4	0	16	25	166	9	2
9999	1	4	2065	38	101	71559	71559	6	6	100	173	1628	1	35	30	107	402	955	271	7
9999	1	4	2066	38	103	4065	4065	3	3	100	9	36	0	1	0	8	7	24	5	0
9999	1	4	2067	38	105	37692	37692	4	4	100	95	946	2	22	6	65	149	665	132	3
9999	1	4	2068	38	777	0	0	5	4	100	244	600	1	26	0	217	181	281	138	13
9999	1	4	2069	39	1	27883	27883	6	6	95.5268	20	275	0	4	4	12	107	143	25	3
9999	1	4	2070	39	3	107201	100470	12	9	97.5205	404	3659	8	55	141	199	894	2605	160	26
9999	1	4	2071	39	5	53183	52264	5	3	100	71	642	3	36	5	27	140	483	19	1
9999	1	4	2072	39	7	97962	52462	10	3	98.8317	63	674	2	12	14	35	181	462	31	4
9999	1	4	2073	39	9	65952	64418	10	6	100	77	1352	0	27	18	32	258	1033	60	6
9999	1	4	2074	39	11	45805	42683	10	6	87.905	26	446	0	6	2	18	89	347	10	1
9999	1	4	2075	39	13	68384	58869	12	11	94.426	84	641	2	26	3	52	140	466	35	2
9999	1	4	2076	39	15	43577	42306	9	6	97.5709	32	546	1	8	5	18	137	389	20	1
9999	1	4	2077	39	17	377788	362588	14	13	99.3579	920	11854	18	207	260	435	2541	9065	247	42
9999	1	4	2078	39	19	25595	1982	2	2	100	3	33	0	0	0	3	3	28	2	0
9999	1	4	2079	39	21	38726	38726	4	4	100	36	829	1	9	5	21	200	573	56	10
9999	1	4	2080	39	23	135331	127767	9	5	99.3028	465	5273	5	44	193	222	1272	3673	328	62
9999	1	4	2081	39	25	200569	202576	14	15	99.7723	229	3910	1	70	36	121	837	2949	123	13
9999	1	4	2082	39	27	41864	41866	5	6	99.5227	30	752	1	10	3	15	88	637	27	3
9999	1	4	2083	39	29	105075	77670	16	11	98.9158	42	569	1	14	3	23	71	489	9	4
9999	1	4	2084	39	31	36451	36451	2	2	100	43	523	0	11	5	27	185	315	23	7
9999	1	4	2085	39	33	41984	41036	5	4	100	57	1069	0	17	15	25	259	785	25	5
9999	1	4	2086	39	35	1250018	1070350	65	43	98.8862	7758	32440	158	620	3538	3441	8303	18948	5190	365
9999	1	4	2087	39	37	51834	47734	6	3	98.5754	52	374	0	13	8	31	92	257	25	16
9999	1	4	2088	39	39	38153	34714	3	2	100	50	486	2	30	4	14	81	396	9	3
9999	1	4	2089	39	41	175635	170131	8	9	99.3711	193	2764	2	70	50	71	536	2150	77	17
9999	1	4	2090	39	43	70896	67165	10	8	99.5437	68	1695	1	7	27	33	302	1355	38	3
9999	1	4	2091	39	45	141137	151790	8	9	99.5103	264	3723	1	57	84	122	564	3038	121	15
9999	1	4	2092	39	47	28575	28575	2	2	100	64	1130	2	21	14	27	295	809	26	4
9999	1	4	2093	39	49	1311529	1237593	33	27	99.9662	5189	44806	113	1028	2368	1681	9163	31732	3912	434
9999	1	4	2094	39	51	42601	39340	6	5	99.7318	39	558	3	18	3	15	121	424	13	5
9999	1	4	2095	39	53	29918	29787	5	4	100	35	768	1	7	5	22	152	586	30	4
9999	1	4	2096	39	55	93995	93995	9	8	98.9624	36	649	2	9	4	21	69	563	17	3
9999	1	4	2097	39	57	164315	160570	12	12	100	208	3750	4	75	52	77	577	3025	148	20
